id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-Vulgar	Majority	Has_Majority
393804273_532761518182789120_7	532761518182789120	https://twitter.com/realdonaldtrump/status/532761518182789120	393804273	Sarah looks like she doesn't want to <b>fuck</b> with Judi but she's her only friend so she can't say anything. #BGCRedemption	fuck	0	2	0	5	0	0	3	1
981680582_390571018638483456_22	390571018638483456	https://twitter.com/realdonaldtrump/status/390571018638483456	981680582	<USER> whoop whoop was there up front!!saw you by your bus while walkin up .. was awesome !! this one really kicked <b>ass..</b>	ass	1	0	2	4	0	0	3	1
29871516_410595072774656000_12	4.10595E+17	https://twitter.com/realdonaldtrump/status/410595072774656000	29871516	<USER> <USER> where do we preorder Starbomb? I gotta get on that <b>shit!</b> #weirdbuttstuff	shit	1	1	2	3	0	0	3	1
42763055_639187886152228864_2	639187886152228864	https://twitter.com/realdonaldtrump/status/639187886152228864	42763055	<USER> <USER> <b>Hell</b> Naw! To the Naw Naw Naw!!!	hell	1	0	6	0	0	0	2	1
2763554758_595022151414976513_6	595022151414976513	https://twitter.com/realdonaldtrump/status/595022151414976513	2763554758	don't think I can't take your <b>nigga</b> boo.	nigga	2	1	1	0	3	0	4	1
292961370_214515318029168640_1	214515318029168640	https://twitter.com/realdonaldtrump/status/214515318029168640	292961370	Absolute <b>bullshit!!!</b>	bullshit	2	4	1	0	0	0	1	1
112319854_468928267102470146_4	468928267102470146	https://twitter.com/realdonaldtrump/status/468928267102470146	112319854	That just blew my <b>shit</b> ????	shit	0	2	1	4	0	0	3	1
2846064382_559546240631730177_3	559546240631730177	https://twitter.com/realdonaldtrump/status/559546240631730177	2846064382	<USER> with a <b>fucking</b> adorable puppy. Can it get any cuter!? #TheInterview <URL>	fucking	0	1	6	0	0	0	2	1
4317387674_723049450134888448_2	723049450134888448	https://twitter.com/realdonaldtrump/status/723049450134888448	4317387674	wow i <b>pissed</b> myself the fuck off.	pissed	0	2	1	4	0	0	3	1
71507676_413802702930321408_24	413802702930321408	https://twitter.com/realdonaldtrump/status/413802702930321408	71507676	<USER> he didn't comment on either. Stopped listening the last 2 days. The video was all I had to see to know he's a <b>dick.</b>	dick	2	2	3	0	0	0	2	1
2252776920_549146059910295553_7	549146059910295553	https://twitter.com/realdonaldtrump/status/549146059910295553	2252776920	Just wishing my life wasnt such a <b>fucking</b> joke...	fucking	0	1	6	0	0	0	2	1
246549549_510950405589975040_5	510950405589975040	https://twitter.com/realdonaldtrump/status/510950405589975040	246549549	Theres a special place in <b>hell</b> for people who shit in public porta potties ??	hell	1	0	1	3	0	2	3	1
299420900_554697824462733312_11	554697824462733312	https://twitter.com/realdonaldtrump/status/554697824462733312	299420900	SECOND SEMESTER IN A ROW THAT I WENT TO THE WRONG <b>FUCKING</b> FRENCH CLASS	fucking	0	1	6	0	0	0	2	1
399386737_293887820114821121_0	293887820114821121	https://twitter.com/realdonaldtrump/status/293887820114821121	399386737	<b>Fuck</b> with me :p #blackops2 #xbox360 #xboxlive <URL>	fuck	2	1	0	4	0	0	3	1
1592121240_410450075736088576_1	410450075736088576	https://twitter.com/realdonaldtrump/status/410450075736088576	1592121240	Uva's <b>bitch</b> ass is gonna make me walk to my demonology final in the snow.	bitch	6	0	1	0	0	0	0	1
1700920166_417587736560676864_5	417587736560676864	https://twitter.com/realdonaldtrump/status/417587736560676864	1700920166	Every time someone says 'I <b>piss</b> excellence' or 'get er done' one of those animal cruelty commercials is made. #ImHigh	piss	0	1	1	3	0	2	3	1
2149601869_645415454987694080_2	645415454987694080	https://twitter.com/realdonaldtrump/status/645415454987694080	2149601869	<USER> <USER> <b>damn</b> katie out here flamin and shit	damn	0	1	2	4	0	0	3	1
444758568_596891217457209344_1	596891217457209344	https://twitter.com/realdonaldtrump/status/596891217457209344	444758568	Media <b>fucking</b> sucks. Someone confiscate my phone/tv/laptop (but leave me Netflix!!!!!) ?	fucking	0	2	4	0	0	1	2	1
343454137_484866890763087872_14	484866890763087872	https://twitter.com/realdonaldtrump/status/484866890763087872	343454137	So because I care about online privacy I'm a target for surveillance. #nsa go <b>fuck</b> yourself. <URL>	fuck	4	2	1	0	0	0	0	1
3605096716_734517298451611648_20	734517298451611648	https://twitter.com/realdonaldtrump/status/734517298451611648	3605096716	This is not an unpopular opinion amongst girls but it is among guys: No girls want to see your ugly <b>dick</b> pics. We really don't.	dick	1	0	0	6	0	0	3	1
27003232_427598470913220608_3	427598470913220608	https://twitter.com/realdonaldtrump/status/427598470913220608	27003232	Kevin is so <b>damn</b> small. Guilana has to bend to speak to him. Hilarious	damn	0	1	5	1	0	0	2	1
30679196_397904860659478530_4	397904860659478530	https://twitter.com/realdonaldtrump/status/397904860659478530	30679196	<USER>_sinister IMMA STALK YOU <b>HOE.</b>	hoe	5	0	0	1	1	0	0	1
2836699214_889302704429944832_1	889302704429944832	https://twitter.com/realdonaldtrump/status/889302704429944832	2836699214	<USER> <b>Damn</b> man your music hottt!!! Just downloaded it on iTunes way to go bro	damn	0	4	3	0	0	0	1	1
869691481_849014868111785984_9	849014868111785984	https://twitter.com/realdonaldtrump/status/849014868111785984	869691481	<USER> Good for him. Shove that up your liberal <b>ass.</b>	ass	4	1	1	1	0	0	0	1
417275252_442858905719549952_5	442858905719549952	https://twitter.com/realdonaldtrump/status/442858905719549952	417275252	Men cant handle a 100% <b>bitch</b> theyd ratha fucz round with a 10% hoodrat...birdz of a featha flocc 2getha...my flocc iz 100% all day eva day	bitch	3	0	2	1	1	0	0	1
342126665_108009473712455680_14	108009473712455680	https://twitter.com/realdonaldtrump/status/108009473712455680	342126665	<USER> bahahaha dude you know me to well i was sitting here laughing my <b>ass</b> off watching that.	ass	0	3	2	1	1	0	1	1
3320812364_673282116516364289_3	673282116516364289	https://twitter.com/realdonaldtrump/status/673282116516364289	3320812364	Dlisted | Hot <b>Slut</b> Of The Day! <URL> #Ilearneditbywatchingyou	slut	2	0	0	0	5	0	4	1
813547970_368536876400930816_8	368536876400930816	https://twitter.com/realdonaldtrump/status/368536876400930816	813547970	Spending some solid quality time with my main <b>bitch</b> <USER> #gonnamissher	bitch	0	0	0	3	4	0	4	1
1549681836_940081761937010688_9	940081761937010688	https://twitter.com/realdonaldtrump/status/940081761937010688	1549681836	You ain't gotta worry bout me fw you again' <b>bitch</b> idc bye	bitch	5	1	0	0	1	0	0	1
1042937455_491186496179695617_4	491186496179695617	https://twitter.com/realdonaldtrump/status/491186496179695617	1042937455	Saw thru your spoon <b>shit,</b> saw thru your fork shit and now I see thru your bowllll shit.	shit	1	3	1	2	0	0	1	1
1042937455_491186496179695617_9	491186496179695617	https://twitter.com/realdonaldtrump/status/491186496179695617	1042937455	Saw thru your spoon shit, saw thru your fork <b>shit</b> and now I see thru your bowllll shit.	shit	0	0	3	4	0	0	3	1
29142475_280329895341596672_0	280329895341596672	https://twitter.com/realdonaldtrump/status/280329895341596672	29142475	<b>Hell</b> on Wheels: Check out AMC Renews Hell on Wheels for a Third Season <URL> via <USER> can't wait! <USER>	hell	0	0	0	3	0	4	5	1
29142475_280329895341596672_7	280329895341596672	https://twitter.com/realdonaldtrump/status/280329895341596672	29142475	Hell on Wheels: Check out AMC Renews <b>Hell</b> on Wheels for a Third Season <URL> via <USER> can't wait! <USER>	hell	0	0	0	0	0	7	5	1
164671252_64227823132483584_8	64227823132483584	https://twitter.com/realdonaldtrump/status/64227823132483584	164671252	It's 2:20 AM and I am still awake. <b>Damn</b> you #insomnia!	damn	1	4	2	0	0	0	1	1
366022299_137620303454011392_15	137620303454011392	https://twitter.com/realdonaldtrump/status/137620303454011392	366022299	OpusThief: If you try to steal my laptop, may God have mercy on your soul. <b>Hell</b> hath no fury like a senior before comps. <USER> #cua	hell	0	1	0	1	0	5	5	1
488030499_534145444902096897_7	534145444902096897	https://twitter.com/realdonaldtrump/status/534145444902096897	488030499	Life is too short to be a <b>bitch.'</b> Wise words of Dahveed McAfay	bitch.'	2	0	0	2	3	0	4	1
193488444_387939917403541504_7	387939917403541504	https://twitter.com/realdonaldtrump/status/387939917403541504	193488444	We had a cute relationship ud83dudc6bud83dudc8fud83dudc91,..But .. <b>FUCK</b> YOU.	fuck	5	2	0	0	0	0	0	1
1330644060_510558454994698241_8	510558454994698241	https://twitter.com/realdonaldtrump/status/510558454994698241	1330644060	<USER> #FOLLOWMELOHANTHONY I LOVE YOU and youR CUTE <b>FUCKING</b> face	fucking	0	0	7	0	0	0	2	1
277250373_407910802323021824_15	407910802323021824	https://twitter.com/realdonaldtrump/status/407910802323021824	277250373	I wish people would stop asking me what I'm mixed with. I'm just white you <b>fucking</b> idiot.	fucking	0	0	6	0	1	0	2	1
260255296_501448058660741121_20	501448058660741121	https://twitter.com/realdonaldtrump/status/501448058660741121	260255296	<USER> Brie needs her own twitter feed now so we can tweet to a REAL DIVA and not to the <b>#Bitch</b>	bitch	5	0	0	1	1	0	0	1
1155548167_934579134843506688_10	934579134843506688	https://twitter.com/realdonaldtrump/status/934579134843506688	1155548167	issa 'if you hate that bitch then I hate that <b>bitch</b> too' typa relationship [?] <URL>	bitch	5	0	1	0	1	0	0	1
616470622_673047776947736576_3	673047776947736576	https://twitter.com/realdonaldtrump/status/673047776947736576	616470622	i still am <b>shitty</b> with you guys for making me face the krumpus on my own <URL>	shitty	2	4	0	1	0	0	1	1
24095706_223925493643231232_2	223925493643231232	https://twitter.com/realdonaldtrump/status/223925493643231232	24095706	Gives You <b>Hell</b> - All American Rejects	hell	1	1	0	0	0	5	5	1
1110247477_365627182158057473_0	365627182158057473	https://twitter.com/realdonaldtrump/status/365627182158057473	1110247477	<b>Fuck</b> I look like hoe ? I look like yes and you look like NO !	fuck	1	4	1	0	1	0	1	1
616470622_375767820111335424_8	375767820111335424	https://twitter.com/realdonaldtrump/status/375767820111335424	616470622	I PLAYED THAT STUPID GOV. GAME FOR 2 <b>GODDAMN</b> HOURS AND KEPT GETTING A C ON IT I'M DONE	goddamn	0	2	5	0	0	0	2	1
1105777184_377975480814563328_6	377975480814563328	https://twitter.com/realdonaldtrump/status/377975480814563328	1105777184	#QOTD #quoteoftheday 'My thighs hurt like <b>hell!'</b> Said everyone in my dance class.	hell!'	0	4	3	0	0	0	1	1
882603895_460602110623494144_9	460602110623494144	https://twitter.com/realdonaldtrump/status/460602110623494144	882603895	<USER> Those tweets were on top of each other <b>damn</b>	damn	0	5	2	0	0	0	1	1
16897580_13526766327_7	13526766327	https://twitter.com/realdonaldtrump/status/13526766327	16897580	i really hate people who say mother <b>fucker</b> every other sentence. get a bigger vocabulary, thanks!	fucker	0	2	1	4	0	0	3	1
130803056_226315697024819200_1	226315697024819200	https://twitter.com/realdonaldtrump/status/226315697024819200	130803056	Photo: <b>Puto</b> Cheese. (Taken with Instagram) <URL>	puto	0	0	1	0	0	6	5	1
2222360154_554042141711028225_0	554042141711028225	https://twitter.com/realdonaldtrump/status/554042141711028225	2222360154	<b>Pissed</b> off Resident informed me, next time I fly a Drone over his home, He's shooting it down. I replied, careful it might shoot back!	pissed	0	6	0	1	0	0	1	1
24441171_288504308834631681_3	288504308834631681	https://twitter.com/realdonaldtrump/status/288504308834631681	24441171	Paula is so <b>fucking</b> annoying. #CBB	fucking	0	2	5	0	0	0	2	1
1317308676_918170279339266051_6	918170279339266051	https://twitter.com/realdonaldtrump/status/918170279339266051	1317308676	I can't even argue wit this <b>hoe</b> ass nigga when he was literally just crying in my arms.	hoe	2	1	3	0	1	0	2	1
1317308676_918170279339266051_7	918170279339266051	https://twitter.com/realdonaldtrump/status/918170279339266051	1317308676	I can't even argue wit this hoe <b>ass</b> nigga when he was literally just crying in my arms.	ass	4	0	1	2	0	0	0	1
1317308676_918170279339266051_8	918170279339266051	https://twitter.com/realdonaldtrump/status/918170279339266051	1317308676	I can't even argue wit this hoe ass <b>nigga</b> when he was literally just crying in my arms.	nigga	4	0	1	1	1	0	0	1
520821595_494219952677998594_1	494219952677998594	https://twitter.com/realdonaldtrump/status/494219952677998594	520821595	real <b>fucking</b> talk though bless anyone who puts up with me being sick bc i piss myself off with it	fucking	0	0	7	0	0	0	2	1
2495342468_488894502753820672_1	488894502753820672	https://twitter.com/realdonaldtrump/status/488894502753820672	2495342468	<USER> <b>whore</b>	whore	6	0	0	1	0	0	0	1
26936084_722657319025315840_16	722657319025315840	https://twitter.com/realdonaldtrump/status/722657319025315840	26936084	Way to own up to your mistakes <USER> Now any apology you will make isn't sincere. <b>Asshat.</b> <URL>	asshat	6	0	0	0	1	0	0	1
160431379_653755660480327680_7	653755660480327680	https://twitter.com/realdonaldtrump/status/653755660480327680	160431379	<USER> your baby's momma esa a crack <b>whore</b> i'll bet she uses food stamps	whore	6	0	0	0	1	0	0	1
77387104_826837998515924992_3	826837998515924992	https://twitter.com/realdonaldtrump/status/826837998515924992	77387104	Seriously. What the <b>fuck!?</b> <URL>	fuck	1	6	0	0	0	0	1	1
2751224597_829128007604396033_3	829128007604396033	https://twitter.com/realdonaldtrump/status/829128007604396033	2751224597	People Are Sharing <b>Shitty</b> Life Tips, And They're Just Too Funny <URL>	shitty	0	3	4	0	0	0	2	1
335768825_514536373681139712_2	514536373681139712	https://twitter.com/realdonaldtrump/status/514536373681139712	335768825	Dont sweat <b>shit</b> If you feel that it didnt mean much	shit	0	2	1	4	0	0	3	1
73261079_84294170298163200_6	8.42942E+16	https://twitter.com/realdonaldtrump/status/84294170298163200	73261079	<USER> >>>><<<<need a massage....lol no perv <b>shit</b>	shit	0	1	2	4	0	0	3	1
113082181_9616948549_8	9616948549	https://twitter.com/realdonaldtrump/status/9616948549	113082181	TMZ is by far some of the funniest <b>shit</b> on TV	shit	0	4	1	1	1	0	1	1
22587099_877379940399894528_3	877379940399894528	https://twitter.com/realdonaldtrump/status/877379940399894528	22587099	<URL> That's a <b>damn</b> shame. RIP Prodigy. <URL>	damn	0	0	7	0	0	0	2	1
2673969046_521377035781177344_3	521377035781177344	https://twitter.com/realdonaldtrump/status/521377035781177344	2673969046	<USER> you're a <b>faggot.</b>	faggot	6	0	1	0	0	0	0	1
3310055095_941889849702752256_17	941889849702752256	https://twitter.com/realdonaldtrump/status/941889849702752256	3310055095	what do you mean 'hello?' as if you're so smart and everyone's dumb' well i'm the only <b>fucking</b> one that thought of it didn't it?	fucking	1	2	4	0	0	0	2	1
392301640_400250962255704064_8	400250962255704064	https://twitter.com/realdonaldtrump/status/400250962255704064	392301640	If you don't love yourself how in the <b>hell</b> are you going to love somebody else!?	hell	0	0	7	0	0	0	2	1
2972213533_687775056664129536_2	687775056664129536	https://twitter.com/realdonaldtrump/status/687775056664129536	2972213533	<USER> holy <b>fuck</b> I'm wearing leggings and a hoodie rn now	fuck	1	4	2	0	0	0	1	1
527763501_584764415557427200_3	584764415557427200	https://twitter.com/realdonaldtrump/status/584764415557427200	527763501	Idk who the <b>fuck</b> I hate more Pierre McGuire of the Flyers. Both need to fuck off.	fuck	1	4	2	0	0	0	1	1
3605096716_721869244158357504_2	721869244158357504	https://twitter.com/realdonaldtrump/status/721869244158357504	3605096716	<USER> YES <b>BITCH</b>	bitch	3	1	1	0	2	0	0	1
269387560_576268000279445504_23	576268000279445504	https://twitter.com/realdonaldtrump/status/576268000279445504	269387560	So the SB story on Snapchat definitely makes me not want to EVER go on SB again. Kids these days are RATCHET AS <b>FUCK!</b> ud83dude12 #SB2K15 #sandythots	fuck	0	1	6	0	0	0	2	1
